voice,Time_s,Intensity_dB
52,229.653198,31.302683
52,229.663865,33.436325
52,229.674531,35.43084
52,229.685198,36.729267
52,229.695865,38.031078
52,229.706531,46.806442
52,229.717198,56.682293
52,229.727865,62.074402
52,229.738531,63.919533
52,229.749198,65.403351
52,229.759865,67.016426
52,229.770531,67.886909
52,229.781198,68.311699
52,229.791865,67.920746
52,229.802531,66.180725
52,229.813198,62.971722
52,229.823865,60.081432
52,229.834531,58.356522
52,229.845198,56.169209
52,229.855865,53.462315
52,229.866531,52.719448
52,229.877198,56.108746
52,229.887865,60.330696
52,229.898531,63.404526
52,229.909198,64.858101
52,229.919865,65.243767
52,229.930531,65.106483
52,229.941198,63.158775
52,229.951865,57.907608
52,229.962531,49.440502
52,229.973198,47.522194
52,229.983865,55.696159
52,229.994531,61.203289
52,230.005198,63.728378
52,230.015865,64.391449
52,230.026531,64.003349
52,230.037198,63.179947
52,230.047865,65.248604
52,230.058531,69.066528
52,230.069198,71.388451
52,230.079865,72.243462
52,230.090531,72.621956
52,230.101198,73.206291
52,230.111865,73.856171
52,230.122531,74.137772
52,230.133198,73.778084
52,230.143865,72.946686
52,230.154531,71.992638
52,230.165198,71.015015
52,230.175865,70.340874
52,230.186531,69.948616
52,230.197198,70.425682
52,230.207865,71.872879
52,230.218531,73.117767
52,230.229198,73.96212
52,230.239865,74.585014
52,230.250531,75.006989
52,230.261198,75.132034
52,230.271865,74.998383
52,230.282531,74.648727
52,230.293198,73.867569
52,230.303865,71.998405
52,230.314531,68.854141
52,230.325198,65.53286
52,230.335865,63.880615
52,230.346531,62.647781
52,230.357198,60.869781
52,230.367865,58.774273
52,230.378531,56.376091
52,230.389198,54.610455
52,230.399865,56.336884
52,230.410531,58.366295
52,230.421198,59.532158
52,230.431865,63.504623
52,230.442531,67.47364
52,230.453198,69.128471
52,230.463865,68.217369
52,230.474531,64.294792
52,230.485198,56.85141
52,230.495865,48.299057
52,230.506531,42.52784
52,230.517198,37.852081
52,230.527865,41.515457
52,230.538531,51.355412
52,230.549198,57.505257
52,230.559865,59.594299
52,230.570531,59.104881
52,230.581198,57.908375
52,230.591865,56.997208
52,230.602531,56.547249
52,230.613198,59.308266
52,230.623865,65.205612
52,230.634531,69.38765
52,230.645198,71.727188
52,230.655865,73.098602
52,230.666531,73.861465
52,230.677198,74.160309
52,230.687865,74.154762
52,230.698531,74.217102
52,230.709198,74.367912
52,230.719865,74.582474
52,230.730531,74.854202
52,230.741198,75.188454
52,230.751865,75.270477
52,230.762531,74.879227
52,230.773198,74.0224
52,230.783865,72.618347
52,230.794531,70.519478
52,230.805198,67.672447
52,230.815865,64.272072
52,230.826531,61.463646
52,230.837198,59.872467
52,230.847865,59.203438
52,230.858531,59.244049
52,230.869198,59.287449
52,230.879865,60.423912
52,230.890531,63.885273
52,230.901198,66.905998
52,230.911865,68.592514
52,230.922531,69.259392
52,230.933198,69.159782
52,230.943865,68.58548
52,230.954531,67.776985
52,230.965198,66.923264
52,230.975865,65.723473
52,230.986531,62.664448
52,230.997198,57.355217
52,231.007865,53.10659
52,231.018531,51.625732
52,231.029198,51.336426
52,231.039865,54.067364
52,231.050531,58.152901
52,231.061198,62.03923
52,231.071865,64.903061
52,231.082531,66.523628
52,231.093198,67.879387
52,231.103865,69.447357
52,231.114531,70.260696
52,231.125198,70.342041
52,231.135865,70.243393
52,231.146531,70.04747
52,231.157198,69.945656
52,231.167865,70.36602
52,231.178531,70.855392
52,231.189198,70.775391
52,231.199865,71.060463
52,231.210531,71.893158
52,231.221198,71.998856
52,231.231865,70.334663
52,231.242531,66.599342
52,231.253198,63.777874
52,231.263865,63.362202
52,231.274531,63.029449
52,231.285198,64.278122
52,231.295865,67.171188
52,231.306531,68.752655
52,231.317198,68.085777
52,231.327865,65.774757
52,231.338531,63.548805
52,231.349198,62.089108
52,231.359865,59.958778
52,231.370531,57.021717
52,231.381198,55.49015
52,231.391865,55.067677
52,231.402531,54.974831
52,231.413198,56.116875
52,231.423865,59.597073
52,231.434531,63.909653
52,231.445198,67.367523
52,231.455865,70.185234
52,231.466531,72.248352
52,231.477198,73.423843
52,231.487865,74.127922
52,231.498531,74.571228
52,231.509198,74.736107
52,231.519865,74.965378
52,231.530531,75.330193
52,231.541198,75.432327
52,231.551865,75.284431
52,231.562531,75.351662
52,231.573198,75.359451
52,231.583865,74.96814
52,231.594531,74.465981
52,231.605198,73.915504
52,231.615865,73.227394
52,231.626531,72.482803
52,231.637198,71.739113
52,231.647865,70.274574
52,231.658531,67.862236
52,231.669198,64.406395
52,231.679865,59.950436
52,231.690531,57.00687
52,231.701198,57.161995
52,231.711865,58.074684
52,231.722531,59.903908
52,231.733198,62.591888
52,231.743865,64.747498
52,231.754531,66.03154
52,231.765198,66.453613
52,231.775865,65.906425
52,231.786531,64.082733
52,231.797198,61.483967
52,231.807865,59.807194
52,231.818531,58.788589
52,231.829198,57.77755
52,231.839865,56.412964
52,231.850531,53.984852
52,231.861198,51.195827
52,231.871865,49.142086
52,231.882531,46.549267
52,231.893198,43.799076
52,231.903865,42.803242
52,231.914531,41.302437
52,231.925198,39.481789
52,231.935865,38.27166
52,231.946531,36.503094
52,231.957198,36.667694
52,231.967865,36.908085
52,231.978531,37.019402
52,231.989198,35.588367
52,231.999865,35.251736
52,232.010531,37.40596
52,232.021198,36.445641
52,232.031865,36.729198
52,232.042531,36.450596
52,232.053198,34.763687
52,232.063865,36.112309
52,232.074531,36.216961
52,232.085198,37.308292
52,232.095865,39.763577
52,232.106531,40.301083
52,232.117198,39.798397
52,232.127865,40.297421
52,232.138531,41.946102
52,232.149198,42.9193
52,232.159865,42.718189
52,232.170531,42.31007
52,232.181198,42.5051
52,232.191865,43.242874
52,232.202531,43.395836
52,232.213198,43.157917
52,232.223865,43.178322
52,232.234531,43.349899
52,232.245198,43.665054
52,232.255865,43.928139
52,232.266531,43.606136
52,232.277198,43.608875
52,232.287865,44.434101
52,232.298531,44.575352
52,232.309198,44.433819
52,232.319865,44.521351
52,232.330531,44.299061
52,232.341198,44.102699
52,232.351865,45.645374
52,232.362531,46.30265
52,232.373198,44.744179
52,232.383865,42.727848
52,232.394531,41.810268
52,232.405198,41.164989
52,232.415865,39.965427
52,232.426531,38.560158
52,232.437198,36.98576
52,232.447865,35.108143
52,232.458531,33.868328
52,232.469198,32.848343
52,232.479865,32.2206
52,232.490531,32.795277
52,232.501198,34.997692
52,232.511865,36.198769
52,232.522531,37.412605
52,232.533198,46.05183
52,232.543865,58.061989
52,232.554531,67.638206
52,232.565198,73.259285
52,232.575865,76.172302
52,232.586531,77.711052
52,232.597198,78.51947
52,232.607865,78.853905
52,232.618531,79.008247
52,232.629198,79.105148
52,232.639865,79.112755
52,232.650531,78.971565
52,232.661198,78.778336
52,232.671865,78.789108
52,232.682531,79.01841
52,232.693198,79.330147
52,232.703865,79.724091
52,232.714531,80.079895
52,232.725198,80.266563
52,232.735865,80.374176
52,232.746531,80.483955
52,232.757198,80.623634
52,232.767865,80.747009
52,232.778531,80.768852
52,232.789198,80.527145
52,232.799865,80.023209
52,232.810531,79.231018
52,232.821198,78.168884
52,232.831865,77.247726
52,232.842531,76.668213
52,232.853198,76.07225
52,232.863865,75.104691
52,232.874531,73.890793
52,232.885198,72.406845
52,232.895865,70.198143
52,232.906531,66.95356
52,232.917198,63.267262
52,232.927865,61.495323
52,232.938531,61.375599
52,232.949198,61.439217
52,232.959865,61.661079
52,232.970531,62.213711
52,232.981198,62.508316
52,232.991865,62.397202
52,233.002531,62.102062
52,233.013198,61.110851
52,233.023865,59.817108
52,233.034531,58.224159
52,233.045198,55.886566
52,233.055865,53.466579
52,233.066531,49.870327
52,233.077198,53.662842
52,233.087865,57.983116
52,233.098531,58.590801
52,233.109198,58.910843
52,233.119865,59.325489
52,233.130531,57.984901
52,233.141198,54.888504
52,233.151865,49.970814
52,233.162531,42.738503
52,233.173198,37.696827
52,233.183865,41.757248
52,233.194531,46.43169
52,233.205198,49.394234
52,233.215865,50.572262
52,233.226531,50.22736
52,233.237198,49.6488
52,233.247865,53.627426
52,233.258531,60.824963
52,233.269198,65.535873
52,233.279865,68.269989
52,233.290531,70.057587
52,233.301198,71.376747
52,233.311865,72.45549
52,233.322531,73.392746
52,233.333198,73.972565
52,233.343865,74.066879
52,233.354531,73.715256
52,233.365198,72.84317
52,233.375865,71.588051
52,233.386531,70.240204
52,233.397198,68.23748
52,233.407865,65.025887
52,233.418531,61.884331
52,233.429198,59.870838
52,233.439865,57.438316
52,233.450531,54.748959
52,233.461198,55.272339
52,233.471865,58.177494
52,233.482531,62.642838
52,233.493198,66.35701
52,233.503865,68.230415
52,233.514531,68.824203
52,233.525198,68.879837
52,233.535865,69.046753
52,233.546531,69.385941
52,233.557198,69.648277
52,233.567865,70.118317
52,233.578531,71.058167
52,233.589198,72.316116
52,233.599865,73.924698
52,233.610531,75.751755
52,233.621198,77.177109
52,233.631865,78.040855
52,233.642531,78.499008
52,233.653198,78.632149
52,233.663865,78.530334
52,233.674531,78.217438
52,233.685198,77.58194
52,233.695865,76.393417
52,233.706531,74.109222
52,233.717198,69.801491
52,233.727865,62.778732
52,233.738531,57.264385
52,233.749198,59.696712
52,233.759865,61.347397
52,233.770531,60.708294
52,233.781198,60.178013
52,233.791865,61.303005
52,233.802531,63.42276
52,233.813198,65.802574
52,233.823865,67.828758
52,233.834531,68.989861
52,233.845198,68.858337
52,233.855865,67.234314
52,233.866531,64.687965
52,233.877198,63.222546
52,233.887865,62.819786
52,233.898531,62.546741
52,233.909198,62.316395
52,233.919865,61.987282
52,233.930531,61.327728
52,233.941198,59.824108
52,233.951865,57.033779
52,233.962531,53.205608
52,233.973198,52.284527
52,233.983865,57.496498
52,233.994531,62.073784
52,234.005198,63.611164
52,234.015865,63.564419
52,234.026531,62.205318
52,234.037198,63.098549
52,234.047865,66.39122
52,234.058531,68.199318
52,234.069198,69.876991
52,234.079865,71.506241
52,234.090531,72.599228
52,234.101198,72.7034
52,234.111865,70.810158
52,234.122531,65.863953
52,234.133198,60.145153
52,234.143865,58.482101
52,234.154531,57.528801
52,234.165198,56.242943
52,234.175865,54.482094
52,234.186531,52.181808
52,234.197198,50.107132
52,234.207865,51.208965
52,234.218531,53.806828
52,234.229198,56.952034
52,234.239865,60.569572
52,234.250531,63.508736
52,234.261198,65.482361
52,234.271865,66.689445
52,234.282531,67.462234
52,234.293198,67.864594
52,234.303865,68.057289
52,234.314531,68.455933
52,234.325198,69.300781
52,234.335865,70.215683
52,234.346531,70.858414
52,234.357198,71.34684
52,234.367865,71.887154
52,234.378531,72.67395
52,234.389198,73.525436
52,234.399865,74.108528
52,234.410531,74.315918
52,234.421198,73.99649
52,234.431865,73.170082
52,234.442531,71.876434
52,234.453198,70.042458
52,234.463865,67.98214
52,234.474531,66.513924
52,234.485198,66.065079
52,234.495865,66.027534
52,234.506531,65.766739
52,234.517198,64.54129
52,234.527865,61.479744
52,234.538531,56.822651
52,234.549198,52.09211
52,234.559865,47.405464
52,234.570531,44.365421
52,234.581198,50.420887
52,234.591865,54.454155
52,234.602531,54.763828
52,234.613198,53.247597
52,234.623865,52.0448
52,234.634531,52.498539
52,234.645198,59.983189
52,234.655865,67.829575
52,234.666531,72.661064
52,234.677198,75.183365
52,234.687865,76.51368
52,234.698531,77.231087
52,234.709198,77.473274
52,234.719865,77.476822
52,234.730531,77.375999
52,234.741198,76.723267
52,234.751865,74.985268
52,234.762531,73.81955
52,234.773198,74.564735
52,234.783865,74.619293
52,234.794531,73.623055
52,234.805198,72.607536
52,234.815865,71.759781
52,234.826531,70.014145
52,234.837198,66.099831
52,234.847865,59.86879
52,234.858531,53.859024
52,234.869198,51.125767
52,234.879865,50.945255
52,234.890531,50.18956
52,234.901198,47.739761
52,234.911865,44.423367
52,234.922531,41.307178
52,234.933198,48.274021
52,234.943865,56.42226
52,234.954531,59.605148
52,234.965198,61.734722
52,234.975865,66.754356
52,234.986531,69.626205
52,234.997198,70.084808
52,235.007865,69.550468
52,235.018531,68.98143
52,235.029198,68.476624
52,235.039865,68.022606
52,235.050531,67.870369
52,235.061198,68.194649
52,235.071865,69.118759
52,235.082531,70.000641
52,235.093198,70.373154
52,235.103865,70.502937
52,235.114531,70.097496
52,235.125198,68.256424
52,235.135865,65.406715
52,235.146531,66.171494
52,235.157198,69.519707
52,235.167865,71.824593
52,235.178531,72.631363
52,235.189198,72.180336
52,235.199865,70.750748
52,235.210531,68.367897
52,235.221198,65.406876
52,235.231865,62.766582
52,235.242531,59.89394
52,235.253198,57.874016
52,235.263865,57.693459
52,235.274531,57.771606
52,235.285198,58.193516
52,235.295865,59.234444
52,235.306531,61.029343
52,235.317198,62.91806
52,235.327865,64.703903
52,235.338531,66.144745
52,235.349198,67.065193
52,235.359865,67.749184
52,235.370531,68.230125
52,235.381198,68.275543
52,235.391865,67.404465
52,235.402531,64.673965
52,235.413198,60.774864
52,235.423865,60.136013
52,235.434531,60.795586
52,235.445198,63.080292
52,235.455865,66.135666
52,235.466531,67.591988
52,235.477198,67.621567
52,235.487865,67.363815
52,235.498531,67.280647
52,235.509198,67.451088
52,235.519865,67.580299
52,235.530531,67.400452
52,235.541198,66.684181
52,235.551865,64.979385
52,235.562531,61.98753
52,235.573198,59.185116
52,235.583865,58.315399
52,235.594531,57.604515
52,235.605198,56.476166
52,235.615865,55.148724
52,235.626531,52.954979
52,235.637198,50.268387
52,235.647865,50.636303
52,235.658531,53.534309
52,235.669198,54.960663
52,235.679865,54.359615
52,235.690531,53.012825
52,235.701198,52.477703
52,235.711865,52.090145
52,235.722531,51.4561
52,235.733198,51.476818
52,235.743865,51.575867
52,235.754531,50.162258
52,235.765198,47.831219
52,235.775865,46.228863
52,235.786531,44.843975
52,235.797198,43.643688
52,235.807865,42.840309
52,235.818531,41.927616
52,235.829198,40.432842
52,235.839865,38.659378
52,235.850531,37.392662
52,235.861198,36.06472
52,235.871865,35.20396
52,235.882531,35.719048
52,235.893198,37.012192
52,235.903865,39.288956
52,235.914531,39.743057
52,235.925198,37.899948
52,235.935865,35.064339
52,235.946531,33.448349
52,235.957198,35.757866
52,235.967865,37.8918
52,235.978531,48.800331
52,235.989198,55.481422
52,235.999865,57.914509
52,236.010531,58.271759
52,236.021198,62.337563
52,236.031865,67.288048
52,236.042531,70.116882
52,236.053198,71.236732
52,236.063865,71.164536
52,236.074531,69.576813
52,236.085198,65.608276
52,236.095865,59.031124
52,236.106531,52.623352
52,236.117198,48.475151
52,236.127865,51.039734
52,236.138531,55.19865
52,236.149198,62.022045
52,236.159865,68.347839
52,236.170531,71.707298
52,236.181198,72.984718
52,236.191865,73.342484
52,236.202531,73.570015
52,236.213198,73.851028
52,236.223865,74.165405
52,236.234531,74.443039
52,236.245198,74.600296
52,236.255865,74.680656
52,236.266531,74.809227
52,236.277198,75.079659
52,236.287865,75.446053
52,236.298531,76.144073
52,236.309198,77.258202
52,236.319865,78.092377
52,236.330531,78.393318
52,236.341198,78.537529
52,236.351865,78.552689
52,236.362531,78.380692
52,236.373198,77.852577
52,236.383865,76.574425
52,236.394531,74.370941
52,236.405198,71.440269
52,236.415865,67.729095
52,236.426531,62.499435
52,236.437198,54.994328
52,236.447865,46.779762
52,236.458531,42.763527
52,236.469198,41.051445
52,236.479865,43.984779
52,236.490531,50.415794
52,236.501198,53.560677
52,236.511865,53.127636
52,236.522531,52.10273
52,236.533198,53.265553
52,236.543865,55.432499
52,236.554531,55.948982
52,236.565198,54.650803
52,236.575865,53.277
52,236.586531,52.047001
52,236.597198,51.142876
52,236.607865,50.121403
52,236.618531,48.895084
52,236.629198,48.321747
52,236.639865,47.664757
52,236.650531,46.797585
52,236.661198,45.92981
52,236.671865,43.961819
52,236.682531,40.473354
52,236.693198,36.172295
52,236.703865,32.249012
52,236.714531,31.387661
52,236.725198,32.815178
52,236.735865,43.410278
52,236.746531,50.795536
52,236.757198,57.915894
52,236.767865,64.717224
52,236.778531,68.729683
52,236.789198,70.422699
52,236.799865,70.51255
52,236.810531,68.741447
52,236.821198,64.271133
52,236.831865,57.551331
52,236.842531,56.460445
52,236.853198,58.616894
52,236.863865,60.00536
52,236.874531,60.567245
52,236.885198,61.098743
52,236.895865,63.404354
52,236.906531,67.449974
52,236.917198,70.069839
52,236.927865,70.797218
52,236.938531,70.736221
52,236.949198,70.491005
52,236.959865,70.12178
52,236.970531,69.787445
52,236.981198,69.525566
52,236.991865,69.230316
52,237.002531,69.13221
52,237.013198,69.381966
52,237.023865,69.918404
52,237.034531,70.441689
52,237.045198,70.627945
52,237.055865,70.504059
52,237.066531,69.293388
52,237.077198,66.057976
52,237.087865,62.773945
52,237.098531,62.483212
52,237.109198,66.037506
52,237.119865,69.785294
52,237.130531,71.113136
52,237.141198,70.982727
52,237.151865,70.546028
52,237.162531,69.805504
52,237.173198,68.507797
52,237.183865,67.897728
52,237.194531,69.091385
52,237.205198,70.555763
52,237.215865,71.164139
52,237.226531,70.864189
52,237.237198,70.145599
52,237.247865,69.353783
52,237.258531,68.253868
52,237.269198,66.478035
52,237.279865,64.289612
52,237.290531,62.425556
52,237.301198,60.827988
52,237.311865,58.683174
52,237.322531,56.028164
52,237.333198,54.321278
52,237.343865,53.931038
52,237.354531,53.233665
52,237.365198,53.646893
52,237.375865,59.976562
52,237.386531,65.877861
52,237.397198,68.47654
52,237.407865,69.081955
52,237.418531,69.31485
52,237.429198,69.683662
52,237.439865,70.068924
52,237.450531,70.377045
52,237.461198,70.234276
52,237.471865,70.11834
52,237.482531,69.58522
52,237.493198,68.76236
52,237.503865,68.241447
52,237.514531,67.532043
52,237.525198,66.07502
52,237.535865,63.190147
52,237.546531,60.30302
52,237.557198,58.970661
52,237.567865,57.721737
52,237.578531,55.795242
52,237.589198,53.19635
52,237.599865,51.664017
52,237.610531,53.497578
52,237.621198,55.467434
52,237.631865,57.436146
52,237.642531,60.708294
52,237.653198,63.082077
52,237.663865,64.112129
52,237.674531,64.633438
52,237.685198,65.062912
52,237.695865,66.025749
52,237.706531,67.19014
52,237.717198,66.837219
52,237.727865,64.390839
52,237.738531,61.29649
52,237.749198,58.000908
52,237.759865,51.54929
52,237.770531,44.844334
52,237.781198,45.029335
52,237.791865,42.18681
52,237.802531,36.575584
52,237.813198,35.237362
52,237.823865,34.975292
52,237.834531,33.944061
52,237.845198,32.574867
52,237.855865,30.611574
52,237.866531,28.318903
52,237.877198,26.739651
52,237.887865,27.088591
52,237.898531,28.17868
53,216.953802,41.556202
53,216.964469,41.863895
53,216.975135,40.625183
53,216.985802,38.679817
53,216.996469,35.722881
53,217.007135,32.602272
53,217.017802,31.651997
53,217.028469,30.964165
53,217.039135,30.66091
53,217.049802,31.257538
53,217.060469,30.005009
53,217.071135,28.883545
53,217.081802,30.024637
53,217.092469,30.295164
53,217.103135,30.516859
53,217.113802,29.762703
53,217.124469,28.240658
53,217.135135,28.620922
53,217.145802,32.606537
53,217.156469,37.192467
53,217.167135,42.84341
53,217.177802,45.011765
53,217.188469,43.949257
53,217.199135,40.880558
53,217.209802,37.183491
53,217.220469,34.531429
53,217.231135,33.389469
53,217.241802,33.973503
53,217.252469,33.369938
53,217.263135,32.003738
53,217.273802,37.897278
53,217.284469,49.704853
53,217.295135,57.309227
53,217.305802,64.20179
53,217.316469,70.34127
53,217.327135,73.870827
53,217.337802,75.235497
53,217.348469,76.258636
53,217.359135,77.761772
53,217.369802,79.069748
53,217.380469,79.798134
53,217.391135,79.697197
53,217.401802,78.55352
53,217.412469,76.632576
53,217.423135,74.417114
53,217.433802,71.915497
53,217.444469,70.004341
53,217.455135,69.407013
53,217.465802,69.186531
53,217.476469,68.941963
53,217.487135,68.714226
53,217.497802,68.485756
53,217.508469,68.177361
53,217.519135,67.558083
53,217.529802,66.338387
53,217.540469,64.206398
53,217.551135,61.021183
53,217.561802,57.234875
53,217.572469,52.883301
53,217.583135,49.825966
53,217.593802,54.138805
53,217.604469,62.711071
53,217.615135,69.522942
53,217.625802,73.653023
53,217.636469,76.430313
53,217.647135,78.671425
53,217.657802,80.032524
53,217.668469,80.285179
53,217.679135,79.708519
53,217.689802,79.194008
53,217.700469,79.159203
53,217.711135,79.225121
53,217.721802,79.169502
53,217.732469,79.006592
53,217.743135,78.900108
53,217.753802,78.853653
53,217.764469,78.79554
53,217.775135,78.669418
53,217.785802,78.557442
53,217.796469,78.556717
53,217.807135,78.383873
53,217.817802,77.772865
53,217.828469,76.57708
53,217.839135,74.981499
53,217.849802,73.419975
53,217.860469,71.703705
53,217.871135,69.740723
53,217.881802,67.445023
53,217.892469,64.381004
53,217.903135,63.991665
53,217.913802,65.775116
53,217.924469,66.860573
53,217.935135,67.174294
53,217.945802,66.672905
53,217.956469,65.038933
53,217.967135,62.256611
53,217.977802,62.052395
53,217.988469,68.315796
53,217.999135,72.477554
53,218.009802,74.278702
53,218.020469,74.900101
53,218.031135,74.952522
53,218.041802,74.428085
53,218.052469,72.747452
53,218.063135,69.833351
53,218.073802,67.88813
53,218.084469,67.759773
53,218.095135,67.747787
53,218.105802,67.538551
53,218.116469,67.468491
53,218.127135,68.279449
53,218.137802,71.08371
53,218.148469,73.58786
53,218.159135,74.269386
53,218.169802,74.261841
53,218.180469,74.355377
53,218.191135,74.520035
53,218.201802,74.966721
53,218.212469,75.260117
53,218.223135,74.410347
53,218.233802,71.759087
53,218.244469,67.06176
53,218.255135,59.992798
53,218.265802,50.3064
53,218.276469,43.894508
53,218.287135,48.920158
53,218.297802,55.168278
53,218.308469,59.334408
53,218.319135,62.047718
53,218.329802,63.355202
53,218.340469,63.58754
53,218.351135,64.255394
53,218.361802,65.132072
53,218.372469,64.799103
53,218.383135,63.197777
53,218.393802,60.572601
53,218.404469,59.329422
53,218.415135,60.347813
53,218.425802,61.325203
53,218.436469,61.579926
53,218.447135,60.007568
53,218.457802,56.583344
53,218.468469,56.161377
53,218.479135,65.018471
53,218.489802,70.930305
53,218.500469,73.549698
53,218.511135,74.701607
53,218.521802,76.219788
53,218.532469,77.297661
53,218.543135,77.312935
53,218.553802,77.253098
53,218.564469,77.613953
53,218.575135,78.027237
53,218.585802,78.252113
53,218.596469,78.088898
53,218.607135,77.54808
53,218.617802,76.846222
53,218.628469,76.479927
53,218.639135,76.566879
53,218.649802,76.602203
53,218.660469,75.895233
53,218.671135,74.154114
53,218.681802,71.349304
53,218.692469,66.917259
53,218.703135,59.845131
53,218.713802,50.180298
53,218.724469,46.530422
53,218.735135,50.986019
53,218.745802,55.865025
53,218.756469,60.680138
53,218.767135,63.918453
53,218.777802,65.436295
53,218.788469,65.696503
53,218.799135,65.189072
53,218.809802,65.018944
53,218.820469,65.704224
53,218.831135,65.561028
53,218.841802,63.81052
53,218.852469,61.822803
53,218.863135,60.904175
53,218.873802,60.882133
53,218.884469,60.275597
53,218.895135,58.330883
53,218.905802,55.513432
53,218.916469,52.851402
53,218.927135,49.90416
53,218.937802,47.419266
53,218.948469,49.677895
53,218.959135,52.402565
53,218.969802,54.376881
53,218.980469,56.83469
53,218.991135,59.983059
53,219.001802,63.633419
53,219.012469,66.789276
53,219.023135,69.010719
53,219.033802,70.620186
53,219.044469,71.77359
53,219.055135,72.195366
53,219.065802,72.025719
53,219.076469,71.953957
53,219.087135,72.110199
53,219.097802,72.06823
53,219.108469,71.568153
53,219.119135,70.878487
53,219.129802,70.361115
53,219.140469,69.7883
53,219.151135,68.595909
53,219.161802,66.921921
53,219.172469,65.820061
53,219.183135,65.248451
53,219.193802,64.553146
53,219.204469,63.087353
53,219.215135,60.251122
53,219.225802,56.859398
53,219.236469,57.138821
53,219.247135,62.270233
53,219.257802,66.858803
53,219.268469,69.544739
53,219.279135,71.298042
53,219.289802,72.956131
53,219.300469,74.033943
53,219.311135,74.382988
53,219.321802,74.866013
53,219.332469,75.415756
53,219.343135,75.682991
53,219.353802,75.95591
53,219.364469,76.086754
53,219.375135,75.945358
53,219.385802,75.669693
53,219.396469,75.329643
53,219.407135,74.812553
53,219.417802,74.177864
53,219.428469,73.107841
53,219.439135,71.252197
53,219.449802,68.155396
53,219.460469,62.789864
53,219.471135,54.400265
53,219.481802,50.98423
53,219.492469,55.496868
53,219.503135,57.576469
53,219.513802,59.03001
53,219.524469,61.548702
53,219.535135,62.957825
53,219.545802,61.862675
53,219.556469,58.255722
53,219.567135,56.58585
53,219.577802,61.111877
53,219.588469,63.496941
53,219.599135,63.350292
53,219.609802,63.086723
53,219.620469,63.728195
53,219.631135,64.031731
53,219.641802,64.179047
53,219.652469,65.217278
53,219.663135,66.669441
53,219.673802,67.110504
53,219.684469,66.939026
53,219.695135,66.750763
53,219.705802,66.824982
53,219.716469,67.024109
53,219.727135,67.317215
53,219.737802,67.888443
53,219.748469,68.782959
53,219.759135,69.949814
53,219.769802,70.916634
53,219.780469,71.226395
53,219.791135,71.001236
53,219.801802,70.995979
53,219.812469,71.595116
53,219.823135,72.352905
53,219.833802,73.180145
53,219.844469,74.263977
53,219.855135,75.254272
53,219.865802,75.834557
53,219.876469,76.090752
53,219.887135,76.13736
53,219.897802,75.910019
53,219.908469,75.488831
53,219.919135,75.073349
53,219.929802,74.721497
53,219.940469,74.450012
53,219.951135,74.153488
53,219.961802,73.951653
53,219.972469,73.793732
53,219.983135,73.530914
53,219.993802,73.185143
53,220.004469,72.985252
53,220.015135,72.898064
53,220.025802,72.848793
53,220.036469,72.87941
53,220.047135,72.845528
53,220.057802,72.704468
53,220.068469,72.522942
53,220.079135,72.280281
53,220.089802,71.966843
53,220.100469,71.57682
53,220.111135,71.041801
53,220.121802,70.277565
53,220.132469,69.117859
53,220.143135,67.21225
53,220.153802,63.859547
53,220.164469,58.016342
53,220.175135,50.38269
53,220.185802,45.281403
53,220.196469,43.004013
53,220.207135,47.623096
53,220.217802,56.96685
53,220.228469,64.262314
53,220.239135,68.18943
53,220.249802,69.933334
53,220.260469,70.413147
53,220.271135,69.994308
53,220.281802,69.064346
53,220.292469,67.632065
53,220.303135,65.746254
53,220.313802,64.096764
53,220.324469,63.167931
53,220.335135,62.445526
53,220.345802,61.979282
53,220.356469,63.56789
53,220.367135,67.265892
53,220.377802,70.736305
53,220.388469,72.650963
53,220.399135,73.628548
53,220.409802,74.572166
53,220.420469,75.606186
53,220.431135,76.51741
53,220.441802,76.885231
53,220.452469,76.711273
53,220.463135,76.478958
53,220.473802,76.500969
53,220.484469,76.506653
53,220.495135,76.380127
53,220.505802,76.009178
53,220.516469,75.10804
53,220.527135,73.545868
53,220.537802,71.077957
53,220.548469,67.814339
53,220.559135,63.627777
53,220.569802,57.160706
53,220.580469,47.104618
53,220.591135,39.485119
53,220.601802,40.551861
53,220.612469,43.516018
53,220.623135,48.405319
53,220.633802,51.284706
53,220.644469,50.715279
53,220.655135,47.558308
53,220.665802,43.47559
53,220.676469,44.835632
53,220.687135,54.650982
53,220.697802,62.584812
53,220.708469,66.810127
53,220.719135,68.64389
53,220.729802,69.658012
53,220.740469,70.610443
53,220.751135,71.650848
53,220.761802,72.45993
53,220.772469,72.898972
53,220.783135,73.219681
53,220.793802,73.553551
53,220.804469,73.675476
53,220.815135,73.607193
53,220.825802,73.112259
53,220.836469,71.828888
53,220.847135,69.934685
53,220.857802,68.040527
53,220.868469,65.540764
53,220.879135,60.841839
53,220.889802,52.76186
53,220.900469,42.666
53,220.911135,38.592518
53,220.921802,37.826923
53,220.932469,40.523968
53,220.943135,49.693317
53,220.953802,56.889072
53,220.964469,61.654202
53,220.975135,63.929226
53,220.985802,65.219994
53,220.996469,66.274673
53,221.007135,66.665077
53,221.017802,68.340683
53,221.028469,70.58345
53,221.039135,72.04277
53,221.049802,72.783112
53,221.060469,73.008476
53,221.071135,73.10582
53,221.081802,73.224251
53,221.092469,72.989464
53,221.103135,71.760551
53,221.113802,69.093147
