"","numSunkCost","numLessMore","LW_DV","numDisease","numDefault","SunkCondition","LessMoreCondition","numLW_IV","DiseaseCondition","DefaultCondition","numINCOME","numEDU","numPolitical","lgnumHOURS","AGE","CRTScore","BNT","ATTN","numGENDER","SUNK_FAM","LESSMORE_FAM","LW_FAM","DISEASE_FAM","DEFAULT_FAM","BNT_FAM","CRT_FAM","TIME_SUNK_Page.Submit.lg","TIME_LESSMORE_Page.Submit.lg","TIME_LW_DV_Page.Submit.lg","TIME_DISEASE_Page.Submit.lg","TIME_DEFAULT_Page.Submit.lg","TIME_SUNK_Page.Submit","TIME_LESSMORE_Page.Submit","TIME_LW_DV_Page.Submit","TIME_DISEASE_Page.Submit","TIME_DEFAULT_Page.Submit","Panel","dates_api"
"1",5,4,3,0,0,"PAID","SCARF",3.27918736301145,"GAIN","OPTIN",25,3,4,2.484906649788,58,0,1,0,1,1,2,1,1,1,2,1,1.40388866952084,1.35918006862832,1.05500865118598,1.00026416565033,0.664747706038247,4.071,3.893,2.872,2.719,1.944,"Blended","2022-03-22"
"2",7,6,4,1,1,"FREE","SCARF",3.16355186891411,"LOSS","OPTOUT",65,5,4,-0.693147180559945,44,0,2,2,0,1,1,1,1,1,1,1,2.30866656330991,2.67621547758219,1.06056422103058,2.99187484322669,2.94159282745334,10.061,14.53,2.888,19.923,18.946,"Blended","2022-03-22"
"3",1,6,4,1,1,"FREE","COAT",3.21876881765263,"LOSS","OPTIN",65,3,4,3.65646639854054,69,0,1,2,0,1,1,1,3,1,1,1,2.8697154329705,3.19331183273693,1.65860895644055,3.56642929435737,3.59920088696926,17.632,24.369,5.252,35.39,36.569,"Blended","2022-03-22"
"5",3,3,3,0,1,"FREE","COAT",3.20396427342564,"GAIN","OPTOUT",25,2,2,1.79175946922805,24,0,1,1,1,2,2,2,2,2,3,4,1.17248213723457,0.973049065692764,0.540578581915338,0.727548607277278,0.733328970192777,3.23,2.646,1.717,2.07,2.082,"Blended","2022-03-23"
"6",6,4,3,1,0,"PAID","COAT",3.26558318723529,"LOSS","OPTNEUTRAL",25,2,5,4.02535169073515,56,0,1,1,1,2,2,2,2,2,2,2,1.74519183341172,1.99388365331819,1.4745341499693,1.04521151194099,2.14616517372274,5.727,7.344,4.369,2.844,8.552,"Blended","2022-03-23"
"7",9,7,4,0,1,"PAID","COAT",3.23117262497795,"LOSS","OPTNEUTRAL",25,5,7,4.02535169073515,42,0,1,0,0,3,3,3,3,3,3,5,1.25789264631537,1.1174340429087,1.58062683057998,1.22993290599547,0.778866055962483,3.518,3.057,4.858,3.421,2.179,"Blended","2022-03-23"
"8",6,5,4,0,1,"FREE","SCARF",3.18675899229697,"LOSS","OPTOUT",55,4,6,3.17805383034795,26,0,1,0,0,3,1,3,3,3,3,4,1.13783300182139,0.582774123078575,0.868779749203103,0.411447179785712,2.15570789713329,3.12,1.791,2.384,1.509,8.634,"Blended","2022-03-23"
"9",4,5,3,0,1,"FREE","SCARF",2.93388137198723,"GAIN","OPTNEUTRAL",5,2,6,4.78749174278205,43,1,1,0,1,3,2,3,2,1,3,4,1.29143408009593,1.83354100324301,0.63974640383283,1.33867850717823,1.21134555865535,3.638,6.256,1.896,3.814,3.358,"Blended","2022-03-23"
"10",5,6,2,0,0,"FREE","SCARF",2.87106208972674,"LOSS","OPTOUT",35,2,2,4.02535169073515,23,0,1,1,0,2,2,2,3,2,2,4,0.56815069038526,0.934130650002486,-0.138113302129634,0.471876873627416,0.4265740713184,1.765,2.545,0.871,1.603,1.532,"Blended","2022-03-23"
"11",7,4,3,1,1,"FREE","COAT",3.37241597935982,"GAIN","OPTOUT",65,2,7,5.29831736654804,24,0,1,1,1,1,1,1,2,1,1,2,2.23141127353952,1.65841853465572,1.00905221195547,1.19301296408959,2.1626331325666,9.313,5.251,2.743,3.297,8.694,"Blended","2022-03-23"
"12",5,5,3,0,1,"FREE","SCARF",3.26958441540475,"LOSS","OPTNEUTRAL",55,2,4,2.484906649788,29,0,1,0,1,3,2,3,2,2,2,4,1.57007318891182,1.68120027866099,1.51005946845382,1.37396871142925,0.992510757785564,4.807,5.372,4.527,3.951,2.698,"Blended","2022-03-23"
"13",9,7,4,0,1,"PAID","SCARF",3.2079655015951,"GAIN","OPTOUT",35,3,7,4.02535169073515,28,0,1,2,1,1,1,1,1,1,1,1,2.30158459266046,2.86476900903518,0.937269138259347,2.12082337945861,2.8312702810608,9.99,17.545,2.553,8.338,16.967,"Blended","2022-03-23"
"14",2,3,2,0,0,"FREE","COAT",3.40842703288494,"LOSS","OPTIN",35,5,6,4.78749174278205,40,0,1,0,0,3,2,2,1,1,2,4,0.942348266193445,1.53600663434822,3.42829360732386,1.56694786081315,1.50651885842626,2.566,4.646,30.824,4.792,4.511,"Blended","2022-03-23"
"15",2,3,3,0,0,"FREE","COAT",3.04951686608456,"GAIN","OPTIN",35,4,4,4.02535169073515,21,0,1,0,1,2,3,2,3,2,1,5,3.15277875649327,0.851005265175526,0.27002713721306,0.792087128414849,0.532978428407124,23.401,2.342,1.31,2.208,1.704,"Blended","2022-03-23"
"16",6,7,4,1,1,"FREE","COAT",2.86866135282506,"GAIN","OPTOUT",25,2,2,4.02535169073515,39,0,1,1,0,1,1,1,1,1,1,3,1.40388866952084,1.42983266313437,0.616805947303223,0.956280380090313,2.31638937397044,4.071,4.178,1.853,2.602,10.139,"Blended","2022-03-23"
"17",7,7,4,1,1,"FREE","SCARF",2.97389365368181,"LOSS","OPTOUT",125,5,4,4.02535169073515,69,0,3,1,0,1,1,1,1,1,1,1,2.38885452814622,2.5078090430053,1.44550622075174,2.85888109080479,2.8144501763347,10.901,12.278,4.244,17.442,16.684,"Blended","2022-03-23"
"18",9,7,3,0,0,"PAID","SCARF",3.21036623849677,"LOSS","OPTIN",5,2,4,3.17805383034795,30,0,1,1,1,3,3,3,2,3,3,5,1.6718491725555,1.8348189586885,1.52191731490461,2.38102651930061,1.78137237634157,5.322,6.264,4.581,10.816,5.938,"Blended","2022-03-23"
"19",5,4,1,0,0,"PAID","COAT",3.24037544976771,"LOSS","OPTOUT",15,4,2,1.79175946922805,39,0,2,2,1,1,1,1,1,1,1,1,1.15625206811452,2.49551682890002,1.29417907221208,2.88222757275717,3.39067555420257,3.178,12.128,3.648,17.854,29.686,"Blended","2022-03-23"
"20",9,7,3,0,0,"PAID","COAT",3.28758994216731,"GAIN","OPTNEUTRAL",45,5,2,2.484906649788,37,0,1,1,0,1,1,1,1,1,1,4,2.70290364694933,3.06423168997868,1.18997529468208,2.61461825630966,3.07629792139356,14.923,21.418,3.287,13.662,21.678,"Blended","2022-03-23"
"21",1,5,1,0,0,"FREE","COAT",3.2367743444152,"LOSS","OPTOUT",95,2,6,4.78749174278205,52,0,1,0,1,1,1,1,1,1,1,1,2.32591091829754,2.58165518859726,1.62452354985214,2.47089223840242,2.8377325289051,10.236,13.219,5.076,11.833,17.077,"Blended","2022-03-23"
"22",6,4,3,0,0,"PAID","SCARF",3.00990470720693,"GAIN","OPTIN",25,2,4,2.484906649788,32,0,1,1,1,2,2,2,2,2,2,3,1.08112697432709,1.80137971260505,0.349247428109936,1.05987146035168,2.17190676935193,2.948,6.058,1.418,2.886,8.775,"Blended","2022-03-23"
"23",9,7,4,1,0,"PAID","SCARF",3.01830728636279,"LOSS","OPTOUT",15,4,7,4.78749174278205,21,0,1,1,1,3,3,3,1,3,3,5,2.88853674195044,3.32247879695075,0.969262616640261,3.03095461926375,3.4163486854295,17.967,27.729,2.636,20.717,30.458,"Blended","2022-03-23"
"24",1,3,1,1,0,"FREE","COAT",3.19756230835451,"GAIN","OPTIN",125,5,6,-0.693147180559945,69,0,1,2,0,1,3,2,1,1,3,4,2.30787109742328,2.85318896676845,1.35377116941433,3.28395170160439,3.34317977529258,10.053,17.343,3.872,26.681,28.309,"Blended","2022-03-23"
"25",7,5,3,0,1,"FREE","COAT",2.82624833422881,"GAIN","OPTOUT",15,4,4,3.17805383034795,29,0,1,0,0,2,3,2,1,2,2,2,1.90924616468372,2.20066310326866,1.81823910203243,1.84719417611616,2.98077090841383,6.748,9.031,6.161,6.342,19.703,"Blended","2022-03-23"
"26",1,2,1,0,1,"FREE","SCARF",3.33160345203135,"GAIN","OPTNEUTRAL",75,6,1,-0.693147180559945,51,0,1,0,1,3,3,3,3,3,2,5,2.22829248841219,2.17304572163906,1.15310047395218,1.16190002790403,0.892407791410823,9.284,8.785,3.168,3.196,2.441,"Blended","2022-03-23"
"27",5,7,4,0,1,"PAID","SCARF",3.04391514664732,"GAIN","OPTIN",15,3,2,4.78749174278205,62,0,1,2,1,1,1,1,1,1,1,2,2.44173815438662,2.76556410730282,1.22082992139236,3.59225841550951,3.11017640794486,11.493,15.888,3.39,36.316,22.425,"Blended","2022-03-23"
"28",9,2,4,0,0,"PAID","SCARF",3.16395199173106,"LOSS","OPTIN",55,5,1,0.405465108108164,31,0,1,0,1,3,2,3,3,3,3,5,1.08349865085806,0.950885376638654,0.182321556793955,0.570979546585738,0.582215619852664,2.955,2.588,1.2,1.77,1.79,"Blended","2022-03-23"
"29",6,7,3,0,1,"FREE","SCARF",3.08432755115885,"GAIN","OPTNEUTRAL",45,3,2,4.78749174278205,51,0,1,1,1,2,2,1,3,2,1,1,1.39698699065863,2.90919351213675,0.738598443463863,3.75154904238397,1.87900692945895,4.043,18.342,2.093,42.587,6.547,"Blended","2022-03-23"
"30",3,6,2,0,1,"FREE","COAT",3.12874118383983,"GAIN","OPTIN",25,5,7,4.02535169073515,74,1,1,2,1,1,1,3,3,3,3,1,2.82529976115245,3.29591093733505,1.64229224930505,3.55477646959046,3.43230837668721,16.866,27.002,5.167,34.98,30.948,"Blended","2022-03-23"
"31",8,6,2,1,1,"PAID","COAT",2.96068960072259,"LOSS","OPTIN",125,5,6,2.484906649788,70,2,4,2,0,1,1,2,1,2,1,1,2.65921003568274,3.70364490631441,2.76411542503516,3.24388058385777,3.29216346063802,14.285,40.595,15.865,25.633,26.901,"Blended","2022-03-23"
"32",7,7,2,1,1,"PAID","COAT",3.15154818440574,"GAIN","OPTNEUTRAL",45,2,6,0.405465108108164,61,0,1,0,1,1,1,1,1,3,1,3,2.56179052745328,3.07505164275825,1.73254010956808,3.50095221479915,2.94706710157271,12.959,21.651,5.655,33.147,19.05,"Blended","2022-03-23"
"33",5,5,2,0,0,"PAID","COAT",2.80064047394427,"GAIN","OPTNEUTRAL",25,5,5,4.02535169073515,72,1,2,2,1,1,1,1,1,1,1,1,2.71297140542128,2.99942544539161,1.42647615075272,3.40439227255867,2.56394885712795,15.074,20.074,4.164,30.096,12.987,"Blended","2022-03-23"
"34",8,7,2,0,1,"PAID","COAT",3.22677127399155,"GAIN","OPTOUT",25,2,4,3.17805383034795,77,0,1,1,1,1,1,1,1,1,1,1,2.73105032533127,3.09294972426935,1.58473529979373,3.49678025155589,3.17951110134592,15.349,22.042,4.878,33.009,24.035,"Blended","2022-03-23"
"35",9,7,2,1,0,"FREE","SCARF",3.11233614834505,"GAIN","OPTNEUTRAL",45,3,7,3.65646639854054,80,1,1,1,0,1,1,1,1,3,1,1,3.16631857412952,2.96346731296672,2.08355805719168,3.60574238049108,2.89120474420006,23.72,19.365,8.033,36.809,18.015,"Blended","2022-03-23"
"36",3,5,3,0,1,"PAID","COAT",2.80304121084595,"GAIN","OPTIN",35,5,4,4.02535169073515,62,0,1,1,1,2,3,3,2,3,3,5,3.42341539022859,3.19290139109596,1.92366454010799,3.51404976307828,4.19856943327963,30.674,24.359,6.846,33.584,66.591,"Blended","2022-03-23"
"37",7,7,3,1,0,"PAID","SCARF",2.84745484352693,"GAIN","OPTOUT",25,2,2,2.484906649788,62,0,1,2,1,1,1,1,3,1,3,4,2.97853524872547,4.02042887927193,1.66070120637164,4.15928925086248,3.83516355913109,19.659,55.725,5.263,64.026,46.301,"Blended","2022-03-23"
"38",5,3,2,1,1,"PAID","COAT",3.17195444806998,"GAIN","OPTOUT",5,2,4,4.78749174278205,51,1,1,1,0,2,2,2,1,2,2,5,3.37799698849172,3.37728030160201,2.18447700451372,4.20020495292158,3.89357386175962,29.312,29.291,8.886,66.7,49.086,"Blended","2022-03-23"
"39",3,2,4,0,1,"FREE","COAT",3.27518613484199,"LOSS","OPTNEUTRAL",175,2,4,3.17805383034795,62,0,1,2,1,1,1,1,1,1,1,1,2.4333501628736,4.36056037430729,2.48039649431011,3.4117086112878,3.7195056476557,11.397,78.301,11.946,30.317,41.244,"Blended","2022-03-23"
"40",7,7,4,0,1,"PAID","SCARF",3.12273934158564,"GAIN","OPTOUT",45,5,2,3.17805383034795,70,1,3,2,1,1,1,1,1,1,1,1,2.61227324570844,2.85750415427055,1.53104384500609,3.2501419067422,3.16909717230505,13.63,17.418,4.623,25.794,23.786,"Blended","2022-03-23"
"41",2,7,4,1,0,"FREE","SCARF",2.9938997945291,"LOSS","OPTIN",75,3,1,5.29831736654804,72,0,2,2,1,1,1,3,2,2,2,2,3.19125793783153,3.20672226869563,2.13865340131168,3.9385870365537,3.89444949181098,24.319,24.698,8.488,51.346,49.129,"Blended","2022-03-23"
"42",1,7,3,1,1,"FREE","SCARF",2.75262573591078,"LOSS","OPTIN",125,5,5,3.17805383034795,82,1,1,1,0,1,1,1,2,1,3,5,3.18283405352093,3.27245450576943,2.09025783411369,3.75761229179503,3.76553952403685,24.115,26.376,8.087,42.846,43.187,"Blended","2022-03-23"
"43",9,7,1,1,0,"FREE","SCARF",2.85625754549974,"LOSS","OPTIN",25,6,7,4.78749174278205,62,2,3,2,1,1,1,1,3,1,1,5,3.935153422817,3.14082779317183,1.44550622075174,3.32143241319329,3.5234150143864,51.17,23.123,4.244,27.7,33.9,"Blended","2022-03-23"
"44",8,6,3,0,0,"PAID","SCARF",3.14354572806682,"LOSS","OPTOUT",45,7,4,3.17805383034795,76,0,1,0,1,1,1,1,1,1,1,1,3.06949375711604,3.72458437873471,2.43694114549312,4.20263079379613,3.90897837524192,21.531,41.454,11.438,66.862,49.848,"Blended","2022-03-23"
"45",2,6,4,0,0,"FREE","SCARF",3.24437667793716,"GAIN","OPTOUT",25,4,2,3.65646639854054,63,0,1,0,1,1,1,2,3,1,1,1,2.96284744621821,3.26766598903763,2.37899042419645,3.48111700483803,4.39553498469867,19.353,26.25,10.794,32.496,81.088,"Blended","2022-03-23"
"46",1,7,4,1,1,"FREE","SCARF",3.13394278046012,"LOSS","OPTIN",95,6,3,4.78749174278205,83,2,3,1,0,1,1,1,1,1,1,5,4.72355748348595,4.74554932915999,5.06169589474605,3.69359332634016,4.33242926980561,112.568,115.071,157.858,40.189,76.129,"Blended","2022-03-23"
"47",5,4,3,1,0,"PAID","SCARF",2.9406834598753,"GAIN","OPTNEUTRAL",5,2,4,-0.693147180559945,23,0,1,1,1,1,2,2,3,2,1,2,0.861200765556195,2.98077090841383,1.26976054486394,0.940397807217388,1.80845269216972,2.366,19.703,3.56,2.561,6.101,"Blended","2022-03-24"
"48",8,4,3,1,0,"PAID","COAT",2.82944931676437,"LOSS","OPTOUT",65,4,5,1.79175946922805,19,0,1,1,1,1,3,3,3,3,3,1,2.29314063416605,3.08963236874704,1.34051216846476,4.44181561332015,3.40499017990085,9.906,21.969,3.821,84.929,30.114,"Blended","2022-03-24"
"49",9,7,1,0,1,"PAID","COAT",3.23957520413382,"GAIN","OPTNEUTRAL",55,3,7,3.65646639854054,45,0,2,2,0,3,3,3,3,3,3,5,2.58036833326658,3.05922337133519,1.75820268569921,3.28023429499914,3.21313940301626,13.202,21.311,5.802,26.582,24.857,"Blended","2022-03-24"
"50",5,5,1,0,1,"FREE","SCARF",3.19956292243924,"LOSS","OPTOUT",5,1,5,0.405465108108164,22,0,1,0,1,1,2,1,1,2,1,2,1.88327457806383,1.21372509576861,0.16296882827814,0.674983209932274,0.372252973902051,6.575,3.366,1.177,1.964,1.451,"Blended","2022-03-24"
"51",5,6,3,0,1,"FREE","SCARF",3.29119104751982,"LOSS","OPTIN",15,5,2,-0.693147180559945,23,3,4,2,1,1,1,2,1,1,1,1,3.3267252406429,3.41625018428845,2.08976309075171,3.40618492317319,3.40830539312153,27.847,30.455,8.083,30.15,30.214,"Blended","2022-03-24"
"52",2,3,3,0,1,"FREE","SCARF",3.2027639049748,"LOSS","OPTOUT",25,7,2,4.02535169073515,48,0,1,0,1,2,2,2,2,2,2,4,1.22524493960148,1.96962667567263,0.941178447381934,0.820660500858905,0.677017798630062,3.405,7.168,2.563,2.272,1.968,"Blended","2022-03-24"
"53",1,7,3,1,0,"PAID","SCARF",3.1459464649685,"GAIN","OPTOUT",15,2,7,3.65646639854054,59,0,1,2,1,1,1,1,1,1,1,1,3.02548523170334,3.4217513606099,2.32022852816664,3.73289633953071,4.07651997730955,20.604,30.623,10.178,41.8,58.94,"Blended","2022-03-24"
"54",3,6,1,0,1,"PAID","SCARF",3.00190225086801,"GAIN","OPTNEUTRAL",175,7,2,-0.693147180559945,42,0,3,2,1,1,1,1,1,1,1,1,3.38262599607672,2.72359541243767,1.44078254640396,3.6418926628896,2.84158992702534,29.448,15.235,4.224,38.164,17.143,"Blended","2022-03-24"
"55",1,7,1,1,1,"PAID","SCARF",2.85145607169639,"GAIN","OPTOUT",25,2,6,0.405465108108164,43,1,1,1,1,1,1,1,1,1,1,1,2.20353793939281,2.82072391005426,1.80187480296915,3.05239612067153,2.54411850941985,9.057,16.789,6.061,21.166,12.732,"Blended","2022-03-24"
"56",1,7,3,1,1,"FREE","SCARF",3.21356722103234,"LOSS","OPTNEUTRAL",45,2,4,3.65646639854054,55,0,1,2,1,1,1,1,3,1,1,1,2.202654254369,2.80463229894845,1.59066275710777,3.13418901670101,2.72090061308103,9.049,16.521,4.907,22.97,15.194,"Blended","2022-03-24"
"57",9,7,1,1,1,"FREE","COAT",3.03751318157619,"GAIN","OPTOUT",25,3,7,-0.693147180559945,75,0,1,2,0,1,3,1,1,1,1,5,4.53443651447332,3.40631758435673,2.62698474838099,4.96288658742165,3.76630335107874,93.171,30.154,13.832,143.006,43.22,"Blended","2022-03-24"
"58",5,1,3,1,0,"FREE","COAT",2.81664538662211,"GAIN","OPTIN",5,1,3,2.484906649788,44,0,1,0,1,1,1,1,1,1,1,1,2.87305603568648,3.10552793937688,1.89326255455858,3.18192134187443,3.42686512841073,17.691,22.321,6.641,24.093,30.78,"Blended","2022-03-24"
"59",2,6,3,1,1,"FREE","SCARF",2.87586356353009,"GAIN","OPTNEUTRAL",45,2,6,4.78749174278205,39,0,1,2,1,1,1,1,3,3,1,1,2.557304827743,2.81468989825842,2.06432790386979,4.06419458527122,2.94328041355157,12.901,16.688,7.88,58.218,18.978,"Blended","2022-03-24"
"60",6,7,3,0,1,"PAID","SCARF",3.08872890214525,"GAIN","OPTNEUTRAL",5,2,4,3.65646639854054,23,0,1,1,1,2,1,1,2,2,2,1,1.90285351673364,2.98122758735111,1.76558659492403,2.68648602318637,2.88992721465701,6.705,19.712,5.845,14.68,17.992,"Blended","2022-03-28"
"61",3,6,3,0,1,"FREE","COAT",2.77743335056142,"GAIN","OPTOUT",35,5,3,2.484906649788,41,2,4,2,1,3,1,2,3,1,3,5,2.127278871094,3.75011565358451,1.23924341840786,2.61439864502075,2.73313298146967,8.392,42.526,3.453,13.659,15.381,"Blended","2022-03-28"
"62",1,7,4,1,0,"FREE","SCARF",2.74662389365659,"LOSS","OPTNEUTRAL",175,7,2,4.02535169073515,76,0,1,2,1,1,1,1,1,1,1,2,2.26353236573034,2.55544277429165,1.39351820620921,2.98578294270032,2.97420215500363,9.617,12.877,4.029,19.802,19.574,"Blended","2022-03-28"
"63",3,6,4,0,0,"PAID","SCARF",2.70341062942645,"LOSS","OPTNEUTRAL",125,6,3,3.17805383034795,69,0,2,1,1,1,1,1,1,1,1,5,2.49995945241429,2.71018126211116,1.65898969126335,3.04694806493826,2.91906718861851,12.182,15.032,5.254,21.051,18.524,"Blended","2022-03-28"
"64",1,6,1,1,1,"FREE","SCARF",3.12594032412121,"LOSS","OPTNEUTRAL",85,6,5,3.17805383034795,76,1,1,2,0,1,1,1,1,1,1,1,2.14440965802817,2.81965120434949,1.56840756287611,2.80184408038857,1.81009042591278,8.537,16.771,4.799,16.475,6.111,"Blended","2022-03-28"
"65",4,5,3,0,0,"PAID","SCARF",2.81624526380516,"LOSS","OPTIN",35,5,7,3.17805383034795,29,1,1,1,1,2,3,3,3,3,2,3,0.703097511413113,0.993622074810479,0.224742272677907,0.715886667529435,0.246078522596706,2.02,2.701,1.252,2.046,1.279,"Blended","2022-03-28"
"66",9,7,3,1,1,"FREE","COAT",2.96909217987846,"LOSS","OPTNEUTRAL",125,6,6,4.02535169073515,64,0,1,2,1,1,1,1,2,1,1,1,2.46061395721896,2.82719527173065,1.53082751185219,3.41302713341573,2.56740787129974,11.712,16.898,4.622,30.357,13.032,"Blended","2022-03-28"
"67",8,6,3,0,1,"PAID","COAT",2.94828579339727,"GAIN","OPTNEUTRAL",25,2,6,3.17805383034795,41,0,1,1,1,1,1,1,1,1,1,1,1.66259946054833,1.64074276226251,1.65441127807683,1.00978107496149,1.96023561919996,5.273,5.159,5.23,2.745,7.101,"Blended","2022-03-28"
"68",9,7,3,0,1,"FREE","SCARF",2.76582978886999,"LOSS","OPTIN",55,2,4,4.02535169073515,27,0,1,0,1,2,3,2,3,3,3,2,1.24961516220464,1.50407739677627,1.37725361646774,2.12608654950288,2.31668521737283,3.489,4.5,3.964,8.382,10.142,"Blended","2022-03-28"
"69",9,5,4,0,1,"FREE","SCARF",2.90387216071629,"LOSS","OPTOUT",125,2,4,0.405465108108164,19,0,1,2,0,1,1,1,1,1,1,1,2.59808651449796,1.21905844174398,1.72490716224021,1.12069988513211,0.627541423461951,13.438,3.384,5.612,3.067,1.873,"Blended","2022-03-28"
"70",4,7,3,1,1,"PAID","COAT",2.79103752633758,"LOSS","OPTOUT",25,4,5,4.02535169073515,35,0,1,1,1,1,1,1,1,1,1,2,2.15176220325946,2.23516241667661,1.0949388833018,2.40703519435051,3.06077066973321,8.6,9.348,2.989,11.101,21.344,"Blended","2022-03-28"
"71",2,7,3,0,1,"FREE","SCARF",2.55936641532596,"GAIN","OPTOUT",25,4,2,3.17805383034795,78,1,1,2,1,1,1,1,1,1,2,5,2.59263934959088,2.4479832956834,1.4530179931628,3.0248055210397,3.12706750638401,13.365,11.565,4.276,20.59,22.807,"Blended","2022-03-28"
"72",1,7,4,0,0,"PAID","COAT",2.93148063508555,"GAIN","OPTOUT",65,3,3,4.78749174278205,66,0,1,2,1,1,1,3,3,1,1,5,2.1982240776693,3.00573210813232,1.04098317583147,2.66847742598239,2.73339300877401,9.009,20.201,2.832,14.418,15.385,"Blended","2022-03-28"
"73",1,5,3,0,0,"FREE","COAT",2.66699945308438,"GAIN","OPTIN",75,4,4,4.02535169073515,65,0,1,1,1,1,1,1,1,1,1,2,2.36509029834544,2.96150308200333,1.99020040790189,3.57414177664351,2.94449160936039,10.645,19.327,7.317,35.664,19.001,"Blended","2022-03-28"
"74",1,7,3,0,1,"PAID","SCARF",3.08552791960968,"GAIN","OPTOUT",95,3,7,3.17805383034795,53,0,1,2,1,2,1,3,3,3,1,5,2.19544521743614,2.92364533465909,1.23372576247528,2.24039048940093,3.20656029914555,8.984,18.609,3.434,9.397,24.694,"Blended","2022-03-28"
"75",2,1,2,1,1,"PAID","COAT",3.02030790044752,"LOSS","OPTNEUTRAL",25,2,3,4.02535169073515,39,0,1,1,0,2,2,2,2,2,2,3,2.31015635849036,3.14596098680068,2.10827192334771,1.99510839321409,3.03960560799796,10.076,23.242,8.234,7.353,20.897,"Blended","2022-03-28"
"76",1,7,3,1,1,"PAID","SCARF",2.73662082323295,"GAIN","OPTIN",65,3,4,4.02535169073515,65,0,1,1,0,1,1,1,2,1,3,1,2.42294258965778,2.96563382572996,1.41439579123077,3.00978309677665,3.39067555420257,11.279,19.407,4.114,20.283,29.686,"Blended","2022-03-28"
"77",7,7,2,0,1,"FREE","SCARF",2.78703629816812,"LOSS","OPTOUT",75,2,4,4.02535169073515,52,0,3,1,1,1,1,1,1,1,1,1,2.91240501096424,2.84798604139973,1.48500783405592,3.96526040881056,3.03586603129364,18.401,17.253,4.415,52.734,20.819,"Blended","2022-03-28"
"78",5,6,2,0,0,"FREE","SCARF",3.03791330439313,"GAIN","OPTNEUTRAL",55,4,4,2.484906649788,34,0,1,1,1,1,1,1,1,1,1,1,2.65331238466288,3.09322189483125,1.55138498098548,2.08765769645118,2.24548550095347,14.201,22.048,4.718,8.066,9.445,"Blended","2022-03-28"
"79",6,3,3,1,1,"PAID","COAT",3.38922113767154,"LOSS","OPTNEUTRAL",15,3,3,4.78749174278205,66,1,1,2,1,1,1,1,1,1,1,1,2.30198491292201,2.78235339229469,1.54777525204199,2.81654579725551,2.40892512876537,9.994,16.157,4.701,16.719,11.122,"Blended","2022-03-28"
"80",2,3,3,0,0,"PAID","COAT",3.07072337538269,"LOSS","OPTNEUTRAL",5,2,7,4.78749174278205,33,0,1,0,1,3,2,2,3,3,2,5,1.69506499840154,1.38904058678792,0.619500640391647,1.67447630861332,3.38428856325924,5.447,4.011,1.858,5.336,29.497,"Blended","2022-03-28"
"81",1,6,3,0,1,"PAID","COAT",2.81624526380516,"LOSS","OPTNEUTRAL",25,3,7,5.29831736654804,31,0,1,0,1,2,2,2,3,2,2,2,1.98458126065588,3.88582275692567,2.28299444322904,2.82772773735483,1.91220562230392,7.276,48.707,9.806,16.907,6.768,"Blended","2022-03-28"
"82",2,6,2,1,0,"PAID","SCARF",2.85785803676752,"LOSS","OPTNEUTRAL",45,3,4,3.17805383034795,40,0,1,0,1,3,3,3,3,3,3,4,2.10181439253156,3.43401946202938,1.44030894942613,2.48590615012108,2.24092243260194,8.181,31.001,4.222,12.012,9.402,"Blended","2022-03-28"
"83",7,7,4,1,0,"FREE","SCARF",2.91867670494329,"GAIN","OPTOUT",25,3,3,2.484906649788,25,0,1,0,1,2,3,3,3,3,1,1,2.28248442128704,2.3802866006579,0.949725507960392,2.84914458871115,2.92969930294955,9.801,10.808,2.585,17.273,18.722,"Blended","2022-03-28"
"84",9,7,3,1,1,"PAID","SCARF",2.87786417761481,"GAIN","OPTIN",175,6,4,1.79175946922805,54,0,1,2,1,1,1,1,1,1,1,1,2.39425228151987,3.1910111867199,1.68361731060835,4.09765574088112,3.47059905846571,10.96,24.313,5.385,60.199,32.156,"Blended","2022-03-28"
"85",9,7,4,1,0,"FREE","SCARF",3.03431219904062,"LOSS","OPTNEUTRAL",75,3,3,3.17805383034795,29,0,1,2,0,1,1,1,1,1,1,1,2.19410861665796,2.66193645213619,1.16844924825689,2.80711091461151,2.93566374708787,8.972,14.324,3.217,16.562,18.834,"Blended","2022-03-28"
"86",2,3,3,0,0,"PAID","SCARF",3.07072337538269,"LOSS","OPTIN",35,2,6,2.484906649788,33,0,1,0,0,2,3,3,3,3,2,4,1.14262917408488,1.1349442179155,1.32945942436735,1.08687703244969,0.883767540168595,3.135,3.111,3.779,2.965,2.42,"Blended","2022-03-28"
"87",1,6,2,0,0,"FREE","COAT",2.68300436576221,"GAIN","OPTNEUTRAL",55,4,4,3.17805383034795,38,0,1,0,1,1,1,1,1,1,1,1,1.06160246303421,2.28248442128704,1.41366630791574,1.48975306948812,1.38328985209959,2.891,9.801,4.111,4.436,3.988,"Blended","2022-03-28"
"88",5,7,1,0,0,"FREE","SCARF",2.74742413929048,"GAIN","OPTIN",15,5,4,3.17805383034795,53,0,3,2,0,1,1,1,1,1,3,5,1.94490964872173,2.24918431626693,0.655964389432229,2.30498221759377,2.40342540792012,6.993,9.48,1.927,10.024,11.061,"Blended","2022-03-28"
